Date,3month,bond,ftse100,ftse250,nikkei,russell,sp400,sp500
2014-11-23,1.7e-05,0.000268,-0.001038,0.000391,0.000721,0.004111,0.00219,0.000954
2014-11-24,1.7e-05,0.000271,-0.001039,0.000392,0.000721,0.004094,0.002192,0.000953
2014-11-25,1.7e-05,0.003329,0.000193,0.007733,0.00072,-0.000514,-0.000138,-0.00115
2014-11-26,1.7e-05,0.001726,-0.000282,-0.002724,-0.001381,0.003616,0.000344,0.002806
2014-11-27,1.7e-05,0.000112,-0.000862,0.006412,-0.007771,-0.007307,-0.003988,-0.001269
2014-11-28,1.7e-05,0.001719,-0.000119,-0.002385,0.012253,-0.007352,-0.003997,-0.001275
2014-11-29,1.7e-05,0.000112,-0.003283,-0.002776,0.002487,-0.005447,-0.004249,-0.002278
2014-11-30,2.5e-05,0.000115,-0.003292,-0.002783,0.00248,-0.005485,-0.004267,-0.002278
2014-12-01,2.5e-05,-0.002624,-0.003305,-0.002791,0.002475,-0.005507,-0.004286,-0.002288
2014-12-02,2.5e-05,-0.004136,0.012875,0.0072,0.004157,0.012478,0.005898,0.006384
2014-12-03,8e-06,-0.000252,-0.003782,-0.001352,0.003239,0.009038,0.008683,0.003765
2014-12-04,1.7e-05,0.001732,-0.005539,0.001832,0.009412,-0.005089,-0.002346,-0.001162
2014-12-05,1.7e-05,-0.002557,0.009492,0.01025,0.001858,0.008031,0.00181,0.001665
2014-12-06,1.7e-05,0.000787,-0.00349,-0.00105,0.000282,-0.004288,-0.002354,-0.002419
2014-12-07,2.5e-05,0.000787,-0.003503,-0.001052,0.000283,-0.004315,-0.002367,-0.002425
2014-12-08,2.5e-05,0.000786,-0.003514,-0.001052,0.000282,-0.004325,-0.002365,-0.002431
2014-12-09,3.3e-05,0.000619,-0.021387,-0.014931,-0.006817,0.017863,0.003459,-0.000238
2014-12-10,2.5e-05,0.001871,-0.004518,0.001479,-0.0225,-0.022053,-0.017241,-0.016351
2014-12-11,2.5e-05,-0.001061,-0.005892,-0.004702,-0.008912,0.00439,0.005183,0.004536
2014-12-12,1.7e-05,0.002871,-0.024932,-0.018286,0.006616,-0.012443,-0.013513,-0.016214
2014-12-13,2.5e-05,-0.000728,-0.006238,-0.003104,-0.005223,-0.003514,-0.002396,-0.002113
2014-12-14,2.5e-05,-0.000729,-0.006277,-0.003114,-0.00525,-0.003518,-0.002409,-0.002122
2014-12-15,3.3e-05,-0.000729,-0.006316,-0.003123,-0.005278,-0.003539,-0.002408,-0.002122
2014-12-16,2.5e-05,0.000305,0.024116,0.012663,-0.020122,-0.000816,-0.002212,-0.008489
2014-12-17,2.5e-05,-0.00357,0.000742,0.001114,0.003844,0.031131,0.02292,0.020352
2014-12-18,3.3e-05,-0.000837,0.020437,0.018695,0.023206,0.014742,0.016812,0.024015
2014-12-19,3.3e-05,0.002369,0.012264,0.009928,0.023902,0.003187,0.003329,0.00457
2014-12-20,3.3e-05,0.000665,0.0016,0.002153,0.00026,0.001647,0.001283,0.00127
2014-12-21,4.2e-05,0.000669,0.001596,0.002148,0.00026,0.001636,0.001281,0.001269
2014-12-22,4.2e-05,0.000664,0.001595,0.002144,0.00026,0.001642,0.00128,0.001267
2014-12-23,2.5e-05,-0.005029,0.003269,0.006422,0.006211,0.000483,0.003752,0.001746
2014-12-24,8e-06,0.000551,0.001773,0.000664,0.006174,0.003609,0.001766,-0.000139
2014-12-25,8e-06,0.000454,0.000714,0.0,-0.002547,0.003489,0.001551,0.001652
2014-12-26,8e-06,0.00045,0.000714,0.0,0.000573,0.003485,0.001556,0.001654
2014-12-27,1.7e-05,0.001003,0.000713,-0.001122,-0.001667,0.00107,0.001478,0.000287
2014-12-28,1.7e-05,0.000998,0.000713,-0.001123,-0.00167,0.001069,0.001469,0.000287
2014-12-29,2.5e-05,0.001001,0.000712,-0.001125,-0.001673,0.001067,0.001474,0.000287
2014-12-30,2.5e-05,0.001309,-0.01304,-0.003763,-0.01574,-0.004971,-0.004476,-0.004889
2014-12-31,3.3e-05,0.001011,0.002917,0.005949,-0.000402,-0.006883,-0.010465,-0.010311
2015-01-01,2.5e-05,0.001537,-0.001394,0.0,-0.000402,-0.002449,-0.000386,-0.00017
2015-01-02,1.7e-05,0.001535,-0.001395,-0.002081,-0.000402,-0.002455,-0.000393,-0.00017
2015-01-03,1.7e-05,0.001237,-0.006648,-0.002706,-0.000402,-0.004855,-0.005244,-0.006093
2015-01-04,2.5e-05,0.001239,-0.006694,-0.002712,-0.000402,-0.00487,-0.005271,-0.00613
2015-01-05,2.5e-05,0.001234,-0.006738,-0.00272,-0.000403,-0.004902,-0.005299,-0.006168
2015-01-06,2.5e-05,0.003804,-0.007901,-0.008983,-0.030187,-0.016964,-0.010788,-0.008893
2015-01-07,2.5e-05,0.000724,0.008372,0.004629,0.000127,0.012624,0.012441,0.01163
2015-01-08,2.5e-05,-0.00296,0.023396,0.014752,0.016687,0.017143,0.015783,0.017888
2015-01-09,1.7e-05,0.002652,-0.010487,-0.004636,0.001784,-0.008737,-0.008223,-0.008404
2015-01-10,1.7e-05,0.001143,1.5e-05,-0.0014,-0.0016,-0.001569,-0.001762,-0.0027
