Date,NIKKEI225
2008-04-25,13863.47
2008-04-26,13873.77
2008-04-27,13884.07
2008-04-28,13894.37
2008-04-29,13872.18
2008-04-30,13849.99
2008-05-01,13766.86
2008-05-02,14049.26
2008-05-03,14059.904
2008-05-04,14070.548
2008-05-05,14081.192
2008-05-06,14091.836
2008-05-07,14102.48
2008-05-08,13943.26
2008-05-09,13655.34
2008-05-10,13684.68
2008-05-11,13714.02
2008-05-12,13743.36
2008-05-13,13953.73
2008-05-14,14118.55
2008-05-15,14251.74
2008-05-16,14219.48
2008-05-17,14236.19
2008-05-18,14252.9
2008-05-19,14269.61
2008-05-20,14160.09
2008-05-21,13926.3
2008-05-22,13978.46
2008-05-23,14012.2
2008-05-24,13904.863333333335
2008-05-25,13797.526666666667
2008-05-26,13690.19
2008-05-27,13893.31
2008-05-28,13709.44
2008-05-29,14124.47
2008-05-30,14338.54
2008-05-31,14372.406666666668
2008-06-01,14406.273333333333
2008-06-02,14440.14
2008-06-03,14209.17
2008-06-04,14435.57
2008-06-05,14341.12
2008-06-06,14489.44
2008-06-07,14386.753333333334
2008-06-08,14284.066666666666
2008-06-09,14181.38
2008-06-10,14021.17
2008-06-11,14183.48
2008-06-12,13888.6
2008-06-13,13973.73
2008-06-14,14100.61
2008-06-15,14227.49
2008-06-16,14354.37
2008-06-17,14348.37
2008-06-18,14452.82
2008-06-19,14130.17
2008-06-20,13942.08
2008-06-21,13913.876666666667
2008-06-22,13885.673333333332
2008-06-23,13857.47
2008-06-24,13849.56
2008-06-25,13829.92
2008-06-26,13822.32
2008-06-27,13544.36
2008-06-28,13523.366666666667
2008-06-29,13502.373333333333
2008-06-30,13481.38
2008-07-01,13463.2
2008-07-02,13286.37
2008-07-03,13265.4
2008-07-04,13237.89
2008-07-05,13278.606666666667
2008-07-06,13319.323333333334
2008-07-07,13360.04
2008-07-08,13033.1
2008-07-09,13052.13
2008-07-10,13067.21
2008-07-11,13039.69
2008-07-12,13029.846666666666
2008-07-13,13020.003333333334
2008-07-14,13010.16
2008-07-15,12754.56
2008-07-16,12760.8
2008-07-17,12887.95
2008-07-18,12803.7
2008-07-19,12899.015
2008-07-20,12994.33
2008-07-21,13089.645
2008-07-22,13184.96
2008-07-23,13312.93
2008-07-24,13603.31
2008-07-25,13334.76
2008-07-26,13341.1
2008-07-27,13347.44
2008-07-28,13353.78
2008-07-29,13159.45
2008-07-30,13367.79
2008-07-31,13376.81
2008-08-01,13094.59
2008-08-02,13040.786666666667
2008-08-03,12986.983333333334
2008-08-04,12933.18
2008-08-05,12914.66
2008-08-06,13254.89
2008-08-07,13124.99
2008-08-08,13168.41
2008-08-09,13255.91
2008-08-10,13343.41
2008-08-11,13430.91
2008-08-12,13303.6
2008-08-13,13023.05
2008-08-14,12956.8
2008-08-15,13019.41
2008-08-16,13068.09
2008-08-17,13116.77
2008-08-18,13165.45
2008-08-19,12865.05
2008-08-20,12851.69
2008-08-21,12752.21
2008-08-22,12666.04
2008-08-23,12736.913333333334
2008-08-24,12807.786666666667
2008-08-25,12878.66
2008-08-26,12778.71
2008-08-27,12752.96
2008-08-28,12768.25
2008-08-29,13072.87
2008-08-30,12993.306666666667
2008-08-31,12913.743333333334
2008-09-01,12834.18
2008-09-02,12609.47
2008-09-03,12689.59
2008-09-04,12557.66
2008-09-05,12212.23
2008-09-06,12349.64
2008-09-07,12487.05
2008-09-08,12624.46
2008-09-09,12400.65
2008-09-10,12346.63
2008-09-11,12102.5
2008-09-12,12214.76
2008-09-13,12063.5
2008-09-14,11912.24
2008-09-15,11760.98
2008-09-16,11609.72
2008-09-17,11749.79
2008-09-18,11489.3
2008-09-19,11920.86
2008-09-20,11977.436666666666
2008-09-21,12034.013333333334
2008-09-22,12090.59
2008-09-23,12102.810000000001
2008-09-24,12115.03
2008-09-25,12006.53
2008-09-26,11893.16
2008-09-27,11843.31
2008-09-28,11793.460000000001
2008-09-29,11743.61
2008-09-30,11259.86
2008-10-01,11368.26
2008-10-02,11154.76
2008-10-03,10938.14
2008-10-04,10783.123333333333
2008-10-05,10628.106666666667
2008-10-06,10473.09
2008-10-07,10155.9
2008-10-08,9203.32
2008-10-09,9157.49
2008-10-10,8276.43
2008-10-11,8569.215
2008-10-12,8862.0
2008-10-13,9154.785
2008-10-14,9447.57
2008-10-15,9547.47
2008-10-16,8458.45
2008-10-17,8693.82
2008-10-18,8797.743333333334
2008-10-19,8901.666666666666
2008-10-20,9005.59
2008-10-21,9306.25
2008-10-22,8674.69
2008-10-23,8460.98
2008-10-24,7649.08
2008-10-25,7487.0199999999995
2008-10-26,7324.96
2008-10-27,7162.9
2008-10-28,7621.92
2008-10-29,8211.9
2008-10-30,9029.76
2008-10-31,8576.98
2008-11-01,8711.385
2008-11-02,8845.79
2008-11-03,8980.195
2008-11-04,9114.6
2008-11-05,9521.24
2008-11-06,8899.14
2008-11-07,8583.0
2008-11-08,8749.143333333333
2008-11-09,8915.286666666667
2008-11-10,9081.43
2008-11-11,8809.3
2008-11-12,8695.51
2008-11-13,8238.64
2008-11-14,8462.39
2008-11-15,8482.453333333333
2008-11-16,8502.516666666666
2008-11-17,8522.58
2008-11-18,8328.41
2008-11-19,8273.22
2008-11-20,7703.04
2008-11-21,7910.79
2008-11-22,8014.075
2008-11-23,8117.360000000001
2008-11-24,8220.645
2008-11-25,8323.93
2008-11-26,8213.22
2008-11-27,8373.39
2008-11-28,8512.27
2008-11-29,8473.92
2008-11-30,8435.57
2008-12-01,8397.22
2008-12-02,7863.69
2008-12-03,8004.1
2008-12-04,7924.24
2008-12-05,7917.51
2008-12-06,8054.69
2008-12-07,8191.87
2008-12-08,8329.05
2008-12-09,8395.87
2008-12-10,8660.24
2008-12-11,8720.55
2008-12-12,8235.87
2008-12-13,8378.800000000001
2008-12-14,8521.73
2008-12-15,8664.66
2008-12-16,8568.02
2008-12-17,8612.52
2008-12-18,8667.23
2008-12-19,8588.52
2008-12-20,8633.606666666667
2008-12-21,8678.693333333335
2008-12-22,8723.78
2008-12-23,8620.44
2008-12-24,8517.1
2008-12-25,8628.310000000001
2008-12-26,8739.52
2008-12-27,8742.07
2008-12-28,8744.62
2008-12-29,8747.17
2008-12-30,8859.56
2008-12-31,8890.153333333334
2009-01-01,8920.746666666666
2009-01-02,8951.34
2009-01-03,8981.933333333334
2009-01-04,9012.526666666667
2009-01-05,9043.12
2009-01-06,9080.84
2009-01-07,9239.24
2009-01-08,8876.42
2009-01-09,8836.8
2009-01-10,8731.0775
2009-01-11,8625.355
2009-01-12,8519.6325
2009-01-13,8413.91
2009-01-14,8438.45
2009-01-15,8023.31
2009-01-16,8230.15
2009-01-17,8239.05
2009-01-18,8247.95
2009-01-19,8256.85
2009-01-20,8065.79
2009-01-21,7901.64
2009-01-22,8051.74
2009-01-23,7745.25
2009-01-24,7724.213333333333
2009-01-25,7703.176666666667
2009-01-26,7682.14
2009-01-27,8061.07
2009-01-28,8106.29
2009-01-29,8251.24
2009-01-30,7994.05
2009-01-31,7954.026666666667
2009-02-01,7914.003333333333
2009-02-02,7873.98
2009-02-03,7825.51
2009-02-04,8038.94
2009-02-05,7949.65
2009-02-06,8076.62
2009-02-07,8040.756666666666
2009-02-08,8004.893333333333
2009-02-09,7969.03
2009-02-10,7945.94
2009-02-11,7825.65
2009-02-12,7705.36
2009-02-13,7779.4
2009-02-14,7769.656666666667
2009-02-15,7759.913333333333
2009-02-16,7750.17
2009-02-17,7645.51
2009-02-18,7534.44
2009-02-19,7557.65
2009-02-20,7416.38
2009-02-21,7402.973333333333
2009-02-22,7389.566666666667
2009-02-23,7376.16
2009-02-24,7268.56
2009-02-25,7461.22
2009-02-26,7457.93
2009-02-27,7568.42
2009-02-28,7472.33
2009-03-01,7376.24
2009-03-02,7280.15
2009-03-03,7229.72
2009-03-04,7290.96
2009-03-05,7433.49
2009-03-06,7173.1
2009-03-07,7144.076666666667
2009-03-08,7115.053333333333
2009-03-09,7086.03
2009-03-10,7054.98
2009-03-11,7376.12
2009-03-12,7198.25
2009-03-13,7569.28
2009-03-14,7614.236666666667
2009-03-15,7659.193333333333
2009-03-16,7704.15
2009-03-17,7949.13
2009-03-18,7972.17
2009-03-19,7945.96
2009-03-20,8013.3525
2009-03-21,8080.745000000001
2009-03-22,8148.137500000001
2009-03-23,8215.53
2009-03-24,8488.3
2009-03-25,8479.99
2009-03-26,8636.33
2009-03-27,8626.97
2009-03-28,8496.673333333332
2009-03-29,8366.376666666667
2009-03-30,8236.08
2009-03-31,8109.53
2009-04-01,8351.91
2009-04-02,8719.78
2009-04-03,8749.84
2009-04-04,8785.87
2009-04-05,8821.9
2009-04-06,8857.93
2009-04-07,8832.85
2009-04-08,8595.01
2009-04-09,8916.06
2009-04-10,8964.11
2009-04-11,8950.883333333333
2009-04-12,8937.656666666668
2009-04-13,8924.43
2009-04-14,8842.68
2009-04-15,8742.96
2009-04-16,8755.26
2009-04-17,8907.58
2009-04-18,8913.303333333333
2009-04-19,8919.026666666667
2009-04-20,8924.75
2009-04-21,8711.33
2009-04-22,8727.3
2009-04-23,8847.01
2009-04-24,8707.99
2009-04-25,8714.106666666667
2009-04-26,8720.223333333333
2009-04-27,8726.34
2009-04-28,8493.77
2009-04-29,8661.015
2009-04-30,8828.26
2009-05-01,8977.37
2009-05-02,9045.425000000001
2009-05-03,9113.480000000001
2009-05-04,9181.535
2009-05-05,9249.59
2009-05-06,9317.645
2009-05-07,9385.7
2009-05-08,9432.83
2009-05-09,9439.213333333333
2009-05-10,9445.596666666666
2009-05-11,9451.98
2009-05-12,9298.61
2009-05-13,9340.49
2009-05-14,9093.73
2009-05-15,9265.02
2009-05-16,9189.576666666668
2009-05-17,9114.133333333333
2009-05-18,9038.69
2009-05-19,9290.29
2009-05-20,9344.64
2009-05-21,9264.15
2009-05-22,9225.81
2009-05-23,9266.206666666667
2009-05-24,9306.603333333333
2009-05-25,9347.0
2009-05-26,9310.81
2009-05-27,9438.77
2009-05-28,9451.39
2009-05-29,9522.5
2009-05-30,9574.25
2009-05-31,9626.0
2009-06-01,9677.75
2009-06-02,9704.31
2009-06-03,9741.67
2009-06-04,9668.96
2009-06-05,9768.01
2009-06-06,9800.55
2009-06-07,9833.09
2009-06-08,9865.63
2009-06-09,9786.82
2009-06-10,9991.49
2009-06-11,9981.33
2009-06-12,10135.82
2009-06-13,10103.77
2009-06-14,10071.72
2009-06-15,10039.67
2009-06-16,9752.88
2009-06-17,9840.85
2009-06-18,9703.72
2009-06-19,9786.26
2009-06-20,9799.596666666666
2009-06-21,9812.933333333334
2009-06-22,9826.27
2009-06-23,9549.61
2009-06-24,9590.32
2009-06-25,9796.08
2009-06-26,9877.39
2009-06-27,9846.083333333332
2009-06-28,9814.776666666667
2009-06-29,9783.47
2009-06-30,9958.44
2009-07-01,9939.93
2009-07-02,9876.15
2009-07-03,9816.07
2009-07-04,9771.003333333334
2009-07-05,9725.936666666666
2009-07-06,9680.87
2009-07-07,9647.79
2009-07-08,9420.75
2009-07-09,9291.06
2009-07-10,9287.28
2009-07-11,9208.296666666667
2009-07-12,9129.313333333334
2009-07-13,9050.33
2009-07-14,9261.81
2009-07-15,9269.25
2009-07-16,9344.16
2009-07-17,9395.32
2009-07-18,9459.494999999999
2009-07-19,9523.67
2009-07-20,9587.845000000001
2009-07-21,9652.02
2009-07-22,9723.16
2009-07-23,9792.94
2009-07-24,9944.55
2009-07-25,9992.586666666666
2009-07-26,10040.623333333333
2009-07-27,10088.66
2009-07-28,10087.26
2009-07-29,10113.24
2009-07-30,10165.21
2009-07-31,10356.83
2009-08-01,10355.376666666667
2009-08-02,10353.923333333332
2009-08-03,10352.47
2009-08-04,10375.01
2009-08-05,10252.53
2009-08-06,10388.09
2009-08-07,10412.09
2009-08-08,10449.48
2009-08-09,10486.87
2009-08-10,10524.26
2009-08-11,10585.46
2009-08-12,10435.0
2009-08-13,10517.19
2009-08-14,10597.33
2009-08-15,10487.756666666666
2009-08-16,10378.183333333334
2009-08-17,10268.61
2009-08-18,10284.96
2009-08-19,10204.0
2009-08-20,10383.41
2009-08-21,10238.2
2009-08-22,10352.483333333334
2009-08-23,10466.766666666666
2009-08-24,10581.05
2009-08-25,10497.36
2009-08-26,10639.71
2009-08-27,10473.97
2009-08-28,10534.14
2009-08-29,10520.27
2009-08-30,10506.4
2009-08-31,10492.53
2009-09-01,10530.06
2009-09-02,10280.46
2009-09-03,10214.64
2009-09-04,10187.11
2009-09-05,10231.720000000001
2009-09-06,10276.33
2009-09-07,10320.94
2009-09-08,10393.23
2009-09-09,10312.14
2009-09-10,10513.67
2009-09-11,10444.33
2009-09-12,10363.573333333334
2009-09-13,10282.816666666666
2009-09-14,10202.06
2009-09-15,10217.62
2009-09-16,10270.77
2009-09-17,10443.8
2009-09-18,10370.54
2009-09-19,10399.486666666668
2009-09-20,10428.433333333334
2009-09-21,10457.380000000001
2009-09-22,10486.326666666666
2009-09-23,10515.273333333333
2009-09-24,10544.22
2009-09-25,10265.98
2009-09-26,10180.493333333334
2009-09-27,10095.006666666666
2009-09-28,10009.52
2009-09-29,10100.2
2009-09-30,10133.23
2009-10-01,9978.64
2009-10-02,9731.87
2009-10-03,9712.743333333334
2009-10-04,9693.616666666667
2009-10-05,9674.49
2009-10-06,9691.8
2009-10-07,9799.6
2009-10-08,9832.47
2009-10-09,10016.39
2009-10-10,10031.432499999999
2009-10-11,10046.474999999999
2009-10-12,10061.5175
2009-10-13,10076.56
2009-10-14,10060.21
2009-10-15,10238.65
2009-10-16,10257.56
2009-10-17,10250.543333333333
2009-10-18,10243.526666666667
2009-10-19,10236.51
2009-10-20,10336.84
2009-10-21,10333.39
2009-10-22,10267.17
2009-10-23,10282.99
2009-10-24,10309.533333333333
2009-10-25,10336.076666666668
2009-10-26,10362.62
2009-10-27,10212.46
2009-10-28,10075.05
2009-10-29,9891.1
2009-10-30,10034.74
2009-10-31,9957.476666666667
2009-11-01,9880.213333333333
2009-11-02,9802.95
2009-11-03,9823.630000000001
2009-11-04,9844.31
2009-11-05,9717.44
2009-11-06,9789.35
2009-11-07,9795.896666666667
2009-11-08,9802.443333333333
2009-11-09,9808.99
2009-11-10,9870.73
2009-11-11,9871.68
2009-11-12,9804.49
2009-11-13,9770.31
2009-11-14,9777.266666666666
2009-11-15,9784.223333333333
2009-11-16,9791.18
2009-11-17,9729.93
2009-11-18,9676.8
2009-11-19,9549.47
2009-11-20,9497.68
2009-11-21,9473.655
2009-11-22,9449.630000000001
2009-11-23,9425.605
2009-11-24,9401.58
2009-11-25,9441.64
2009-11-26,9383.24
2009-11-27,9081.52
2009-11-28,9169.53
2009-11-29,9257.539999999999
2009-11-30,9345.55
2009-12-01,9572.2
2009-12-02,9608.94
2009-12-03,9977.67
2009-12-04,10022.59
2009-12-05,10070.926666666666
2009-12-06,10119.263333333334
2009-12-07,10167.6
2009-12-08,10140.47
2009-12-09,10004.72
2009-12-10,9862.82
2009-12-11,10107.87
2009-12-12,10107.140000000001
2009-12-13,10106.41
2009-12-14,10105.68
2009-12-15,10083.48
2009-12-16,10177.41
2009-12-17,10163.8
2009-12-18,10142.05
2009-12-19,10155.856666666667
2009-12-20,10169.663333333332
2009-12-21,10183.47
2009-12-22,10378.03
2009-12-23,10457.475
2009-12-24,10536.92
2009-12-25,10494.71
2009-12-26,10541.216666666665
2009-12-27,10587.723333333333
2009-12-28,10634.23
2009-12-29,10638.06
2009-12-30,10546.44
2009-12-31,10568.11
2010-01-01,10589.78
2010-01-02,10611.45
2010-01-03,10633.12
2010-01-04,10654.79
2010-01-05,10681.83
2010-01-06,10731.45
2010-01-07,10681.66
2010-01-08,10798.32
2010-01-09,10818.525
2010-01-10,10838.73
2010-01-11,10858.935
2010-01-12,10879.14
2010-01-13,10735.03
2010-01-14,10907.68
2010-01-15,10982.1
2010-01-16,10939.76
2010-01-17,10897.42
2010-01-18,10855.08
2010-01-19,10764.9
2010-01-20,10737.52
2010-01-21,10868.41
2010-01-22,10590.55
2010-01-23,10564.596666666666
2010-01-24,10538.643333333333
2010-01-25,10512.69
2010-01-26,10325.28
2010-01-27,10252.08
2010-01-28,10414.29
2010-01-29,10198.04
2010-01-30,10200.366666666667
2010-01-31,10202.693333333335
2010-02-01,10205.02
2010-02-02,10371.09
2010-02-03,10404.33
2010-02-04,10355.98
2010-02-05,10057.09
2010-02-06,10022.0
2010-02-07,9986.91
2010-02-08,9951.82
2010-02-09,9932.9
2010-02-10,9963.99
2010-02-11,10028.09
2010-02-12,10092.19
2010-02-13,10065.893333333333
2010-02-14,10039.596666666666
2010-02-15,10013.3
2010-02-16,10034.25
2010-02-17,10306.83
2010-02-18,10335.69
2010-02-19,10123.58
2010-02-20,10215.876666666667
2010-02-21,10308.173333333332
2010-02-22,10400.47
2010-02-23,10352.1
2010-02-24,10198.83
2010-02-25,10101.96
2010-02-26,10126.03
2010-02-27,10141.373333333333
2010-02-28,10156.716666666667
2010-03-01,10172.06
2010-03-02,10221.84
2010-03-03,10253.14
2010-03-04,10145.72
2010-03-05,10368.96
2010-03-06,10441.279999999999
2010-03-07,10513.6
2010-03-08,10585.92
2010-03-09,10567.65
2010-03-10,10563.92
2010-03-11,10664.95
2010-03-12,10751.26
2010-03-13,10751.5
2010-03-14,10751.74
2010-03-15,10751.98
2010-03-16,10721.71
2010-03-17,10846.98
2010-03-18,10744.03
2010-03-19,10824.72
2010-03-20,10812.0775
2010-03-21,10799.435
2010-03-22,10786.7925
2010-03-23,10774.15
2010-03-24,10815.03
2010-03-25,10828.85
2010-03-26,10996.37
2010-03-27,10993.07
2010-03-28,10989.77
2010-03-29,10986.47
2010-03-30,11097.14
2010-03-31,11089.94
2010-04-01,11244.4
2010-04-02,11286.09
2010-04-03,11303.826666666666
2010-04-04,11321.563333333334
2010-04-05,11339.3
2010-04-06,11282.32
2010-04-07,11292.83
2010-04-08,11168.2
2010-04-09,11204.34
2010-04-10,11220.193333333333
2010-04-11,11236.046666666667
2010-04-12,11251.9
2010-04-13,11161.23
2010-04-14,11204.9
2010-04-15,11273.79
2010-04-16,11102.18
2010-04-17,11037.710000000001
2010-04-18,10973.24
2010-04-19,10908.77
2010-04-20,10900.68
2010-04-21,11090.05
2010-04-22,10949.09
2010-04-23,10914.46
2010-04-24,10998.236666666666
2010-04-25,11082.013333333334
2010-04-26,11165.79
2010-04-27,11212.66
2010-04-28,10924.79
2010-04-29,10991.095000000001
2010-04-30,11057.4
2010-05-01,10997.115
2010-05-02,10936.83
2010-05-03,10876.545
2010-05-04,10816.26
2010-05-05,10755.975
2010-05-06,10695.69
2010-05-07,10364.59
2010-05-08,10419.960000000001
2010-05-09,10475.33
2010-05-10,10530.7
2010-05-11,10411.1
2010-05-12,10394.03
2010-05-13,10620.55
2010-05-14,10462.51
2010-05-15,10386.926666666666
2010-05-16,10311.343333333334
2010-05-17,10235.76
2010-05-18,10242.64
2010-05-19,10186.84
2010-05-20,10030.31
2010-05-21,9784.54
2010-05-22,9775.826666666668
2010-05-23,9767.113333333333
2010-05-24,9758.4
2010-05-25,9459.89
2010-05-26,9522.66
2010-05-27,9639.72
2010-05-28,9762.98
2010-05-29,9764.886666666667
2010-05-30,9766.793333333333
2010-05-31,9768.7
2010-06-01,9711.83
2010-06-02,9603.24
2010-06-03,9914.19
2010-06-04,9901.19
2010-06-05,9774.393333333333
2010-06-06,9647.596666666666
2010-06-07,9520.8
2010-06-08,9537.94
2010-06-09,9439.13
2010-06-10,9542.65
2010-06-11,9705.25
2010-06-12,9763.45
2010-06-13,9821.65
2010-06-14,9879.85
2010-06-15,9887.89
2010-06-16,10067.15
2010-06-17,9999.4
2010-06-18,9995.02
2010-06-19,10076.016666666666
2010-06-20,10157.013333333334
2010-06-21,10238.01
2010-06-22,10112.89
2010-06-23,9923.7
2010-06-24,9928.34
2010-06-25,9737.48
2010-06-26,9722.966666666667
2010-06-27,9708.453333333333
2010-06-28,9693.94
2010-06-29,9570.67
2010-06-30,9382.64
2010-07-01,9191.6
2010-07-02,9203.71
2010-07-03,9224.733333333334
2010-07-04,9245.756666666666
2010-07-05,9266.78
2010-07-06,9338.04
2010-07-07,9279.65
2010-07-08,9535.74
2010-07-09,9585.32
2010-07-10,9572.916666666666
2010-07-11,9560.513333333334
2010-07-12,9548.11
2010-07-13,9537.23
2010-07-14,9795.24
2010-07-15,9685.53
2010-07-16,9408.36
2010-07-17,9381.385
2010-07-18,9354.41
2010-07-19,9327.435
2010-07-20,9300.46
2010-07-21,9278.83
2010-07-22,9220.88
2010-07-23,9430.96
2010-07-24,9455.193333333333
2010-07-25,9479.426666666666
2010-07-26,9503.66
2010-07-27,9496.85
2010-07-28,9753.27
2010-07-29,9696.02
2010-07-30,9537.3
2010-07-31,9548.303333333333
2010-08-01,9559.306666666665
2010-08-02,9570.31
2010-08-03,9694.01
2010-08-04,9489.34
2010-08-05,9653.92
2010-08-06,9642.12
2010-08-07,9618.91
2010-08-08,9595.7
2010-08-09,9572.49
2010-08-10,9551.05
2010-08-11,9292.85
2010-08-12,9212.59
2010-08-13,9253.46
2010-08-14,9234.529999999999
2010-08-15,9215.6
2010-08-16,9196.67
2010-08-17,9161.68
2010-08-18,9240.54
2010-08-19,9362.68
2010-08-20,9179.38
2010-08-21,9158.483333333334
2010-08-22,9137.586666666666
2010-08-23,9116.69
2010-08-24,8995.14
2010-08-25,8845.39
2010-08-26,8906.48
2010-08-27,8991.06
2010-08-28,9043.793333333333
2010-08-29,9096.526666666667
2010-08-30,9149.26
2010-08-31,8824.06
2010-09-01,8927.02
2010-09-02,9062.84
2010-09-03,9114.13
2010-09-04,9176.526666666667
2010-09-05,9238.923333333332
2010-09-06,9301.32
2010-09-07,9226.0
2010-09-08,9024.6
2010-09-09,9098.39
2010-09-10,9239.17
2010-09-11,9266.72
2010-09-12,9294.27
2010-09-13,9321.82
2010-09-14,9299.31
2010-09-15,9516.56
2010-09-16,9509.5
2010-09-17,9626.09
2010-09-18,9620.095000000001
2010-09-19,9614.1
2010-09-20,9608.105
2010-09-21,9602.11
2010-09-22,9566.32
2010-09-23,9518.994999999999
2010-09-24,9471.67
2010-09-25,9515.493333333334
2010-09-26,9559.316666666666
2010-09-27,9603.14
2010-09-28,9495.76
2010-09-29,9559.38
2010-09-30,9369.35
2010-10-01,9404.23
2010-10-02,9396.506666666666
2010-10-03,9388.783333333333
2010-10-04,9381.06
2010-10-05,9518.76
2010-10-06,9691.43
2010-10-07,9684.81
2010-10-08,9588.88
2010-10-09,9538.82
2010-10-10,9488.759999999998
2010-10-11,9438.699999999999
2010-10-12,9388.64
2010-10-13,9403.51
2010-10-14,9583.51
2010-10-15,9500.25
2010-10-16,9499.663333333334
2010-10-17,9499.076666666666
2010-10-18,9498.49
2010-10-19,9539.45
2010-10-20,9381.6
2010-10-21,9376.48
2010-10-22,9426.71
2010-10-23,9418.193333333333
2010-10-24,9409.676666666666
2010-10-25,9401.16
2010-10-26,9377.38
2010-10-27,9387.03
2010-10-28,9366.03
2010-10-29,9202.45
2010-10-30,9186.54
2010-10-31,9170.63
2010-11-01,9154.72
2010-11-02,9159.98
2010-11-03,9259.380000000001
2010-11-04,9358.78
2010-11-05,9625.99
2010-11-06,9661.633333333333
2010-11-07,9697.276666666667
2010-11-08,9732.92
2010-11-09,9694.49
2010-11-10,9830.52
2010-11-11,9861.46
2010-11-12,9724.81
2010-11-13,9759.043333333333
2010-11-14,9793.276666666667
2010-11-15,9827.51
2010-11-16,9797.1
2010-11-17,9811.66
2010-11-18,10013.63
2010-11-19,10022.39
2010-11-20,10053.323333333334
2010-11-21,10084.256666666666
2010-11-22,10115.19
2010-11-23,10072.650000000001
2010-11-24,10030.11
2010-11-25,10079.76
2010-11-26,10039.56
2010-11-27,10068.369999999999
2010-11-28,10097.18
2010-11-29,10125.99
2010-11-30,9937.04
2010-12-01,9988.05
2010-12-02,10168.52
2010-12-03,10178.32
2010-12-04,10174.623333333333
2010-12-05,10170.926666666666
2010-12-06,10167.23
2010-12-07,10141.1
2010-12-08,10232.33
2010-12-09,10285.88
2010-12-10,10211.95
2010-12-11,10239.263333333334
2010-12-12,10266.576666666666
2010-12-13,10293.89
2010-12-14,10316.77
2010-12-15,10309.78
2010-12-16,10311.29
2010-12-17,10303.83
2010-12-18,10274.69
2010-12-19,10245.55
2010-12-20,10216.41
2010-12-21,10370.53
2010-12-22,10346.48
2010-12-23,10312.835
2010-12-24,10279.19
2010-12-25,10304.79
2010-12-26,10330.39
2010-12-27,10355.99
2010-12-28,10292.63
2010-12-29,10344.54
2010-12-30,10228.92
2010-12-31,10262.756
2011-01-01,10296.592
2011-01-02,10330.428
2011-01-03,10364.264000000001
2011-01-04,10398.1
2011-01-05,10380.77
2011-01-06,10529.76
2011-01-07,10541.04
2011-01-08,10533.45
2011-01-09,10525.86
2011-01-10,10518.27
2011-01-11,10510.68
2011-01-12,10512.8
2011-01-13,10589.76
2011-01-14,10499.04
2011-01-15,10500.313333333334
2011-01-16,10501.586666666668
2011-01-17,10502.86
2011-01-18,10518.98
2011-01-19,10557.1
2011-01-20,10437.31
2011-01-21,10274.52
2011-01-22,10298.050000000001
2011-01-23,10321.58
2011-01-24,10345.11
2011-01-25,10464.42
2011-01-26,10401.9
2011-01-27,10478.66
2011-01-28,10360.34
2011-01-29,10319.533333333333
2011-01-30,10278.726666666667
2011-01-31,10237.92
2011-02-01,10274.5
2011-02-02,10457.36
2011-02-03,10431.36
2011-02-04,10543.52
2011-02-05,10559.693333333335
2011-02-06,10575.866666666667
2011-02-07,10592.04
2011-02-08,10635.98
2011-02-09,10617.83
2011-02-10,10605.65
2011-02-11,10635.6225
2011-02-12,10665.595000000001
2011-02-13,10695.567500000001
2011-02-14,10725.54
2011-02-15,10746.67
2011-02-16,10808.29
2011-02-17,10836.64
2011-02-18,10842.8
2011-02-19,10847.71
2011-02-20,10852.62
2011-02-21,10857.53
2011-02-22,10664.7
2011-02-23,10579.1
2011-02-24,10452.71
2011-02-25,10526.76
2011-02-26,10559.203333333333
2011-02-27,10591.646666666667
2011-02-28,10624.09
2011-03-01,10754.03
2011-03-02,10492.38
2011-03-03,10586.02
2011-03-04,10693.66
2011-03-05,10630.78
2011-03-06,10567.9
2011-03-07,10505.02
2011-03-08,10525.19
2011-03-09,10589.5
2011-03-10,10434.38
2011-03-11,10254.43
2011-03-12,10043.116666666667
2011-03-13,9831.803333333333
2011-03-14,9620.49
2011-03-15,8605.15
2011-03-16,9093.72
2011-03-17,8962.67
2011-03-18,9206.75
2011-03-19,9307.1425
2011-03-20,9407.535
2011-03-21,9507.9275
2011-03-22,9608.32
2011-03-23,9449.47
2011-03-24,9435.01
2011-03-25,9536.13
2011-03-26,9516.93
2011-03-27,9497.73
2011-03-28,9478.53
2011-03-29,9459.08
2011-03-30,9708.79
2011-03-31,9755.1
2011-04-01,9708.39
2011-04-02,9711.89
2011-04-03,9715.39
2011-04-04,9718.89
2011-04-05,9615.55
2011-04-06,9584.37
2011-04-07,9590.93
2011-04-08,9768.08
2011-04-09,9751.953333333333
2011-04-10,9735.826666666668
2011-04-11,9719.7
2011-04-12,9555.26
2011-04-13,9641.18
2011-04-14,9653.92
2011-04-15,9591.52
2011-04-16,9579.896666666667
2011-04-17,9568.273333333333
2011-04-18,9556.65
2011-04-19,9441.03
2011-04-20,9606.82
2011-04-21,9685.77
2011-04-22,9682.21
2011-04-23,9678.793333333333
2011-04-24,9675.376666666665
2011-04-25,9671.96
2011-04-26,9558.69
2011-04-27,9691.84
2011-04-28,9849.74
2011-04-29,9888.355
2011-04-30,9926.970000000001
2011-05-01,9965.585000000001
2011-05-02,10004.2
2011-05-03,9967.95
2011-05-04,9931.7
2011-05-05,9895.45
2011-05-06,9859.2
2011-05-07,9837.593333333334
2011-05-08,9815.986666666666
